Sample;Ch1;Ch2;Ch3;Ch4
78;0.001996257109567523;0.0010003751376643777;0.008964143693447113;-0.0009975061984732747
79;-0.001996257109567523;-0.003001125529408455;0.0039840638637542725;0.006982543505728245
80;-0.004990642424672842;0.004001500550657511;0.006972111761569977;0.004987531341612339
81;0.008983156643807888;-0.0010003751376643777;0.0019920319318771362;0.003990024793893099
82;0.005988771095871925;-0.0010003751376643777;-0.0039840638637542725;0.002992518711835146
83;-0.006986899767071009;0.004001500550657511;0.0039840638637542725;-0.0009975061984732747
84;0.001996257109567523;-0.0010003751376643777;-0.004980079829692841;0.007980049587786198
85;0.006986899767071009;0.00600225105881691;0.005976095795631409;0.010972568765282631
86;0.0009981285547837615;-0.0010003751376643777;0.0029880478978157043;0.005985037423670292
87;0.009981284849345684;0.0010003751376643777;0.008964143693447113;-0.0009975061984732747
88;-0.0029943855479359627;0.004001500550657511;0.0019920319318771362;0.0009975061984732747
89;-0.004990642424672842;0.0010003751376643777;0.0029880478978157043;0.009975062683224678
90;-0.001996257109567523;0.003001125529408455;0.0039840638637542725;0.005985037423670292
91;0.013973799534142017;-0.005001875571906567;0.0009960159659385681;0.0
92;0.013973799534142017;0.0020007502753287554;0.0029880478978157043;0.007980049587786198
93;0.014971927739679813;0.003001125529408455;0.009960159659385681;0.004987531341612339
94;0.007985028438270092;0.0;0.005976095795631409;0.004987531341612339
95;0.012975670397281647;0.004001500550657511;0.0019920319318771362;-0.0019950123969465494
96;-0.010979413986206055;0.0020007502753287554;0.0;-0.009975062683224678
97;0.010979413986206055;0.0020007502753287554;0.004980079829692841;0.0
98;0.014971927739679813;0.00600225105881691;0.006972111761569977;0.007980049587786198
99;0.010979413986206055;0.007002626080065966;0.0019920319318771362;0.012967580929398537
100;-0.013973799534142017;0.007002626080065966;0.0029880478978157043;0.0019950123969465494
101;0.0;0.003001125529408455;0.005976095795631409;0.0
102;0.009981284849345684;0.0;0.009960159659385681;0.011970074847340584
103;0.006986899767071009;0.003001125529408455;0.004980079829692841;0.004987531341612339
104;0.007985028438270092;0.003001125529408455;0.0019920319318771362;0.011970074847340584
105;0.009981284849345684;0.0020007502753287554;0.008964143693447113;0.002992518711835146
106;0.007985028438270092;0.004001500550657511;0.0039840638637542725;0.004987531341612339
107;0.001996257109567523;0.003001125529408455;0.014940239489078522;-0.0019950123969465494
108;-0.003992514219135046;0.0020007502753287554;0.005976095795631409;0.006982543505728245
109;0.010979413986206055;0.005001875571906567;0.0029880478978157043;0.00897755566984415
110;-0.010979413986206055;0.005001875571906567;0.0039840638637542725;0.004987531341612339
111;0.0029943855479359627;0.005001875571906567;0.008964143693447113;0.004987531341612339
112;0.009981284849345684;0.0010003751376643777;0.009960159659385681;0.003990024793893099
113;-0.004990642424672842;0.00600225105881691;0.0;0.002992518711835146
114;0.005988771095871925;0.00600225105881691;0.004980079829692841;-0.0019950123969465494
115;0.008983156643807888;0.004001500550657511;0.01095617562532425;0.002992518711835146
116;-0.0029943855479359627;0.0;-0.0009960159659385681;0.004987531341612339
117;0.007985028438270092;0.0;0.006972111761569977;0.004987531341612339
118;0.005988771095871925;0.003001125529408455;0.007968127727508545;0.004987531341612339
119;0.01696818508207798;0.004001500550657511;0.009960159659385681;0.0
120;0.0009981285547837615;0.0010003751376643777;0.0;0.0
121;0.005988771095871925;0.008003001101315022;0.007968127727508545;0.002992518711835146
122;0.004990642424672842;0.0010003751376643777;-0.004980079829692841;-0.0019950123969465494
123;0.04192139580845833;0.0010003751376643777;-0.004980079829692841;-0.0009975061984732747
124;0.003992514219135046;0.0020007502753287554;0.007968127727508545;0.00897755566984415
125;0.0009981285547837615;0.0010003751376643777;0.0009960159659385681;0.0009975061984732747
126;0.0029943855479359627;-0.00600225105881691;0.0029880478978157043;0.0009975061984732747
127;0.0;0.007002626080065966;0.006972111761569977;0.007980049587786198
128;-0.007985028438270092;0.0010003751376643777;0.004980079829692841;0.0
129;0.005988771095871925;0.003001125529408455;0.005976095795631409;0.006982543505728245
130;0.0009981285547837615;0.008003001101315022;0.007968127727508545;-0.002992518711835146
131;-0.01696818508207798;0.0020007502753287554;-0.0039840638637542725;-0.0009975061984732747
132;0.004990642424672842;0.0020007502753287554;0.0019920319318771362;0.0009975061984732747
133;-0.003992514219135046;0.003001125529408455;0.01095617562532425;0.005985037423670292
134;-0.003992514219135046;0.0;-0.0029880478978157043;0.012967580929398537
135;-0.008983156643807888;0.00600225105881691;0.011952191591262817;0.006982543505728245
136;0.004990642424672842;0.013004876673221588;0.006972111761569977;0.006982543505728245
137;-0.001996257109567523;0.007002626080065966;0.0009960159659385681;0.0019950123969465494
138;0.009981284849345684;0.0020007502753287554;-0.0019920319318771362;0.002992518711835146
139;0.008983156643807888;0.005001875571906567;-0.004980079829692841;-0.004987531341612339
140;0.003992514219135046;0.003001125529408455;0.0019920319318771362;0.002992518711835146
141;0.005988771095871925;0.0010003751376643777;0.008964143693447113;0.009975062683224678
142;0.008983156643807888;0.009003376588225365;0.0029880478978157043;0.002992518711835146
143;0.0;0.00600225105881691;0.0039840638637542725;0.006982543505728245
144;-0.01696818508207798;0.010003751143813133;0.007968127727508545;0.004987531341612339
145;0.008983156643807888;0.0010003751376643777;0.0019920319318771362;-0.003990024793893099
146;0.0009981285547837615;0.0010003751376643777;0.004980079829692841;0.005985037423670292
147;0.001996257109567523;0.004001500550657511;0.006972111761569977;0.007980049587786198
148;-0.020960697904229164;0.0010003751376643777;0.005976095795631409;-0.0019950123969465494
149;0.0009981285547837615;0.004001500550657511;0.0019920319318771362;0.00897755566984415
150;0.004990642424672842;0.0020007502753287554;0.0039840638637542725;0.002992518711835146
151;-0.0029943855479359627;0.003001125529408455;0.0009960159659385681;0.002992518711835146
152;0.004990642424672842;0.0010003751376643777;0.0029880478978157043;-0.002992518711835146
153;-0.006986899767071009;-0.004001500550657511;0.005976095795631409;0.003990024793893099
154;0.01696818508207798;0.0010003751376643777;-0.0009960159659385681;0.002992518711835146
155;-0.0029943855479359627;-0.003001125529408455;0.006972111761569977;0.005985037423670292
156;0.009981284849345684;-0.0010003751376643777;0.012948207557201385;0.002992518711835146
157;0.007985028438270092;0.0020007502753287554;0.006972111761569977;0.0009975061984732747
158;0.004990642424672842;0.01200450211763382;0.004980079829692841;0.006982543505728245
159;0.013973799534142017;0.004001500550657511;-0.0009960159659385681;0.007980049587786198
160;0.012975670397281647;0.009003376588225365;0.004980079829692841;0.0009975061984732747
161;0.004990642424672842;0.005001875571906567;0.005976095795631409;0.0019950123969465494
162;0.010979413986206055;0.003001125529408455;0.0;0.004987531341612339
163;0.003992514219135046;0.007002626080065966;0.004980079829692841;0.0019950123969465494
164;0.008983156643807888;-0.0020007502753287554;0.013944223523139954;0.0009975061984732747
165;0.008983156643807888;0.004001500550657511;0.0;0.0019950123969465494
166;0.006986899767071009;0.0020007502753287554;0.0029880478978157043;0.003990024793893099
167;0.013973799534142017;0.007002626080065966;0.0009960159659385681;-0.0019950123969465494
168;-0.005988771095871925;-0.01200450211763382;0.008964143693447113;-0.0019950123969465494
169;0.010979413986206055;0.0;0.005976095795631409;0.0009975061984732747
170;0.008983156643807888;0.008003001101315022;-0.0019920319318771362;0.003990024793893099
171;0.009981284849345684;0.004001500550657511;0.005976095795631409;0.0019950123969465494
172;-0.006986899767071009;0.0020007502753287554;0.004980079829692841;0.005985037423670292
173;-0.005988771095871925;0.007002626080065966;0.0039840638637542725;0.007980049587786198
174;0.0009981285547837615;-0.003001125529408455;0.012948207557201385;0.006982543505728245
175;-0.0009981285547837615;0.003001125529408455;0.007968127727508545;-0.005985037423670292
176;-0.0009981285547837615;0.005001875571906567;-0.0009960159659385681;0.005985037423670292
177;0.01197754219174385;0.003001125529408455;0.0029880478978157043;0.002992518711835146
178;0.01197754219174385;0.004001500550657511;0.0039840638637542725;0.0019950123969465494
179;0.010979413986206055;0.008003001101315022;0.004980079829692841;0.004987531341612339
180;-0.005988771095871925;-0.003001125529408455;0.007968127727508545;0.0019950123969465494
181;0.0029943855479359627;0.009003376588225365;0.004980079829692841;0.003990024793893099
182;0.004990642424672842;0.0;0.007968127727508545;-0.0009975061984732747
183;0.015970056876540184;0.0020007502753287554;-0.005976095795631409;0.003990024793893099
184;0.0029943855479359627;0.00600225105881691;0.0039840638637542725;-0.002992518711835146
185;0.015970056876540184;0.003001125529408455;0.0039840638637542725;0.012967580929398537
186;0.01197754219174385;-0.005001875571906567;0.0029880478978157043;0.0
187;0.004990642424672842;0.003001125529408455;0.004980079829692841;-0.0009975061984732747
188;0.006986899767071009;0.003001125529408455;0.0039840638637542725;0.0019950123969465494
189;0.010979413986206055;-0.005001875571906567;0.007968127727508545;0.00897755566984415
190;0.017966313287615776;0.005001875571906567;0.009960159659385681;0.004987531341612339
191;0.003992514219135046;0.0020007502753287554;0.006972111761569977;0.007980049587786198
192;0.005988771095871925;0.0020007502753287554;0.0019920319318771362;0.010972568765282631
193;0.0;-0.008003001101315022;0.0019920319318771362;0.002992518711835146
194;-0.001996257109567523;0.0010003751376643777;-0.0009960159659385681;0.0019950123969465494
195;0.0009981285547837615;-0.0020007502753287554;0.0009960159659385681;0.005985037423670292
196;-0.008983156643807888;-0.0010003751376643777;0.0009960159659385681;0.009975062683224678
197;-0.005988771095871925;0.00600225105881691;0.0029880478978157043;0.006982543505728245
198;0.004990642424672842;-0.003001125529408455;0.0019920319318771362;0.003990024793893099
199;0.001996257109567523;0.0010003751376643777;0.005976095795631409;0.0019950123969465494
200;0.004990642424672842;-0.0010003751376643777;0.005976095795631409;-0.0009975061984732747
201;0.007985028438270092;0.007002626080065966;0.007968127727508545;0.0019950123969465494
202;0.001996257109567523;-0.0010003751376643777;0.0039840638637542725;0.01396508701145649
203;0.006986899767071009;0.0010003751376643777;0.0029880478978157043;0.00897755566984415
204;0.009981284849345684;-0.008003001101315022;0.005976095795631409;0.009975062683224678
205;-0.001996257109567523;0.004001500550657511;0.01095617562532425;0.007980049587786198
206;0.015970056876540184;0.005001875571906567;-0.0029880478978157043;-0.0019950123969465494
207;0.001996257109567523;0.004001500550657511;0.0009960159659385681;0.0009975061984732747
208;0.0029943855479359627;-0.0010003751376643777;0.007968127727508545;0.006982543505728245
209;-0.0009981285547837615;0.004001500550657511;0.004980079829692841;0.009975062683224678
210;0.009981284849345684;0.004001500550657511;0.0029880478978157043;0.007980049587786198
211;0.005988771095871925;0.003001125529408455;0.008964143693447113;0.002992518711835146
212;0.004990642424672842;0.0010003751376643777;0.0029880478978157043;0.0
213;-0.001996257109567523;0.007002626080065966;0.0009960159659385681;0.004987531341612339
214;-0.0029943855479359627;0.008003001101315022;0.0039840638637542725;0.006982543505728245
215;0.004990642424672842;0.003001125529408455;0.0039840638637542725;0.002992518711835146
216;0.006986899767071009;-0.005001875571906567;0.0029880478978157043;-0.003990024793893099
217;0.005988771095871925;0.003001125529408455;0.012948207557201385;0.0009975061984732747
218;-0.015970056876540184;0.008003001101315022;0.004980079829692841;-0.002992518711835146
219;0.01696818508207798;0.008003001101315022;0.004980079829692841;-0.004987531341612339
220;0.006986899767071009;0.004001500550657511;-0.0009960159659385681;-0.0009975061984732747
221;0.010979413986206055;0.004001500550657511;0.0019920319318771362;0.0
222;0.001996257109567523;0.0020007502753287554;0.005976095795631409;0.006982543505728245
223;0.005988771095871925;0.005001875571906567;0.004980079829692841;0.0019950123969465494
224;0.0029943855479359627;0.003001125529408455;0.0039840638637542725;0.00897755566984415
225;0.013973799534142017;0.005001875571906567;0.01095617562532425;0.004987531341612339
226;0.01696818508207798;0.008003001101315022;-0.0009960159659385681;0.0
227;0.008983156643807888;0.00600225105881691;0.01095617562532425;0.0
228;0.006986899767071009;0.0010003751376643777;0.0039840638637542725;0.0009975061984732747
229;0.010979413986206055;0.003001125529408455;0.005976095795631409;-0.002992518711835146
230;0.0;-0.00600225105881691;0.0;0.0009975061984732747
231;0.008983156643807888;0.0020007502753287554;0.0019920319318771362;0.009975062683224678
232;0.005988771095871925;0.005001875571906567;0.0;0.0019950123969465494
233;-0.0009981285547837615;0.0;0.006972111761569977;0.0019950123969465494
234;-0.003992514219135046;0.007002626080065966;0.008964143693447113;0.004987531341612339
235;0.0029943855479359627;-0.0010003751376643777;-0.0009960159659385681;0.002992518711835146
236;-0.001996257109567523;0.005001875571906567;0.0029880478978157043;0.0
237;-0.0029943855479359627;0.00600225105881691;0.006972111761569977;0.0009975061984732747
238;0.003992514219135046;0.0;0.0029880478978157043;0.003990024793893099
239;0.015970056876540184;-0.0010003751376643777;0.01095617562532425;-0.0009975061984732747
240;-0.003992514219135046;-0.0020007502753287554;0.009960159659385681;0.003990024793893099
241;0.0029943855479359627;0.0020007502753287554;0.0019920319318771362;0.004987531341612339
242;0.0029943855479359627;-0.004001500550657511;0.0029880478978157043;0.003990024793893099
243;0.009981284849345684;0.005001875571906567;0.0009960159659385681;0.005985037423670292
244;0.018964441493153572;0.007002626080065966;0.0009960159659385681;0.002992518711835146
245;0.001996257109567523;-0.0010003751376643777;0.0009960159659385681;0.0009975061984732747
246;0.0009981285547837615;0.008003001101315022;0.006972111761569977;0.005985037423670292
247;0.006986899767071009;-0.00600225105881691;0.0029880478978157043;-0.0019950123969465494
248;0.010979413986206055;0.003001125529408455;0.0019920319318771362;0.002992518711835146
249;0.003992514219135046;0.0010003751376643777;0.004980079829692841;0.0009975061984732747
250;-0.007985028438270092;0.003001125529408455;0.0039840638637542725;0.004987531341612339
251;0.004990642424672842;0.010003751143813133;0.0039840638637542725;0.007980049587786198
252;-0.0009981285547837615;0.00600225105881691;-0.0019920319318771362;0.002992518711835146
253;0.004990642424672842;0.004001500550657511;0.0;0.0
254;-0.008983156643807888;0.005001875571906567;0.0019920319318771362;0.0
255;0.004990642424672842;-0.0010003751376643777;0.004980079829692841;0.011970074847340584
256;0.006986899767071009;0.004001500550657511;-0.014940239489078522;-0.0019950123969465494
257;0.0029943855479359627;0.004001500550657511;-0.0039840638637542725;0.002992518711835146
258;0.007985028438270092;-0.0020007502753287554;0.0029880478978157043;0.003990024793893099
259;0.007985028438270092;0.0020007502753287554;0.005976095795631409;0.0019950123969465494
260;0.01197754219174385;0.00600225105881691;0.005976095795631409;-0.004987531341612339
261;-0.010979413986206055;0.0020007502753287554;0.009960159659385681;0.003990024793893099
262;0.015970056876540184;0.0020007502753287554;0.0009960159659385681;-0.004987531341612339
263;-0.0029943855479359627;0.0010003751376643777;-0.0019920319318771362;0.006982543505728245
264;0.005988771095871925;-0.003001125529408455;0.0019920319318771362;0.005985037423670292
265;0.004990642424672842;0.0010003751376643777;0.0;0.005985037423670292
266;0.004990642424672842;0.004001500550657511;0.004980079829692841;0.0019950123969465494
267;0.019962569698691368;0.0;0.0029880478978157043;0.002992518711835146
268;0.008983156643807888;0.004001500550657511;0.007968127727508545;0.00897755566984415
269;0.01197754219174385;0.0010003751376643777;0.005976095795631409;0.009975062683224678
270;-0.008983156643807888;0.008003001101315022;-0.0039840638637542725;0.007980049587786198
271;0.0009981285547837615;-0.0010003751376643777;0.0009960159659385681;0.010972568765282631
272;0.012975670397281647;-0.0010003751376643777;0.004980079829692841;0.003990024793893099
273;0.006986899767071009;-0.0010003751376643777;-0.0009960159659385681;0.003990024793893099
274;-0.0009981285547837615;0.0;0.0029880478978157043;0.005985037423670292
275;0.003992514219135046;-0.0020007502753287554;0.0039840638637542725;0.007980049587786198
276;0.01696818508207798;0.0;0.0019920319318771362;-0.00897755566984415
277;0.0;0.004001500550657511;0.0039840638637542725;0.0019950123969465494
278;0.012975670397281647;0.00600225105881691;0.0029880478978157043;0.0019950123969465494
279;0.012975670397281647;0.003001125529408455;0.0019920319318771362;0.005985037423670292
280;-0.0009981285547837615;0.003001125529408455;0.0029880478978157043;-0.0019950123969465494
281;0.017966313287615776;0.003001125529408455;0.006972111761569977;0.0009975061984732747
282;-0.004990642424672842;-0.003001125529408455;0.0;0.007980049587786198
283;0.010979413986206055;-0.005001875571906567;0.007968127727508545;-0.007980049587786198
284;0.010979413986206055;-0.005001875571906567;0.0019920319318771362;0.0019950123969465494
285;0.005988771095871925;0.0020007502753287554;-0.0009960159659385681;0.002992518711835146
286;-0.005988771095871925;-0.004001500550657511;0.0019920319318771362;0.005985037423670292
287;0.01197754219174385;0.0020007502753287554;0.0029880478978157043;0.0009975061984732747
288;0.004990642424672842;0.00600225105881691;0.006972111761569977;-0.0019950123969465494
289;-0.005988771095871925;0.004001500550657511;-0.005976095795631409;0.0
290;0.003992514219135046;-0.00600225105881691;0.007968127727508545;-0.0019950123969465494
291;0.001996257109567523;0.007002626080065966;-0.0019920319318771362;0.003990024793893099
292;0.006986899767071009;-0.011004126630723476;0.0019920319318771362;-0.003990024793893099
293;-0.009981284849345684;-0.0010003751376643777;0.0029880478978157043;-0.0009975061984732747
294;-0.006986899767071009;0.0020007502753287554;0.007968127727508545;0.007980049587786198
295;-0.004990642424672842;0.004001500550657511;0.011952191591262817;0.003990024793893099
296;0.006986899767071009;0.0;0.0039840638637542725;0.00897755566984415
297;0.008983156643807888;0.0;0.008964143693447113;-0.003990024793893099
298;-0.008983156643807888;0.0020007502753287554;0.01095617562532425;-0.009975062683224678
299;-0.004990642424672842;-0.00600225105881691;0.0019920319318771362;0.0009975061984732747
300;0.001996257109567523;0.005001875571906567;-0.0009960159659385681;0.010972568765282631
301;0.019962569698691368;0.0010003751376643777;0.0;0.0
302;0.003992514219135046;0.005001875571906567;0.0019920319318771362;0.00897755566984415
303;0.01197754219174385;0.0010003751376643777;-0.0009960159659385681;-0.0009975061984732747
304;0.019962569698691368;0.010003751143813133;0.005976095795631409;-0.0009975061984732747
305;-0.01197754219174385;0.004001500550657511;0.006972111761569977;0.0
306;0.013973799534142017;0.0020007502753287554;0.007968127727508545;0.0
307;0.009981284849345684;0.01200450211763382;0.006972111761569977;0.006982543505728245
308;0.012975670397281647;-0.0010003751376643777;0.0019920319318771362;0.0009975061984732747
309;0.001996257109567523;0.007002626080065966;0.0039840638637542725;-0.006982543505728245
310;-0.013973799534142017;0.0;0.005976095795631409;-0.0009975061984732747
311;0.005988771095871925;-0.00600225105881691;0.0029880478978157043;0.00897755566984415
312;0.004990642424672842;0.003001125529408455;0.0039840638637542725;0.01396508701145649
313;-0.004990642424672842;-0.003001125529408455;0.0;0.0
314;0.0;0.0010003751376643777;0.007968127727508545;-0.0009975061984732747
315;0.0029943855479359627;-0.003001125529408455;0.0019920319318771362;0.010972568765282631
316;0.008983156643807888;0.010003751143813133;0.009960159659385681;0.002992518711835146
317;0.001996257109567523;-0.0020007502753287554;0.01593625545501709;0.005985037423670292
318;-0.0009981285547837615;-0.004001500550657511;0.007968127727508545;0.004987531341612339
319;-0.003992514219135046;0.008003001101315022;0.006972111761569977;0.003990024793893099
320;-0.01197754219174385;0.003001125529408455;0.006972111761569977;0.005985037423670292
321;0.001996257109567523;0.0020007502753287554;0.0039840638637542725;0.0
322;0.010979413986206055;-0.003001125529408455;-0.0029880478978157043;0.002992518711835146
323;0.015970056876540184;-0.0010003751376643777;0.0009960159659385681;0.003990024793893099
324;0.0029943855479359627;-0.0020007502753287554;0.006972111761569977;0.0019950123969465494
325;-0.0009981285547837615;0.0010003751376643777;0.0;0.006982543505728245
326;0.001996257109567523;0.0020007502753287554;0.011952191591262817;0.00897755566984415
327;-0.006986899767071009;0.01200450211763382;0.008964143693447113;0.002992518711835146
328;-0.003992514219135046;0.004001500550657511;0.004980079829692841;0.0019950123969465494
329;0.004990642424672842;0.005001875571906567;0.0039840638637542725;0.004987531341612339
330;0.007985028438270092;0.005001875571906567;0.0039840638637542725;0.005985037423670292
331;-0.007985028438270092;0.005001875571906567;0.012948207557201385;0.007980049587786198
332;0.003992514219135046;-0.003001125529408455;0.0039840638637542725;-0.018952619284391403
333;-0.004990642424672842;0.0;0.006972111761569977;0.005985037423670292
334;-0.0029943855479359627;0.0020007502753287554;0.009960159659385681;-0.002992518711835146
335;-0.004990642424672842;0.008003001101315022;0.01095617562532425;0.0009975061984732747
336;-0.005988771095871925;0.004001500550657511;0.024900399148464203;-0.003990024793893099
337;-0.014971927739679813;0.0010003751376643777;-0.005976095795631409;0.011970074847340584
338;0.008983156643807888;0.009003376588225365;0.011952191591262817;-0.003990024793893099
339;0.004990642424672842;0.0150056267157197;-0.0029880478978157043;0.005985037423670292
340;0.004990642424672842;0.0010003751376643777;0.0009960159659385681;-0.003990024793893099
341;0.003992514219135046;0.007002626080065966;0.01095617562532425;0.0009975061984732747
342;0.004990642424672842;0.003001125529408455;0.0039840638637542725;0.0
343;0.001996257109567523;0.0020007502753287554;0.0029880478978157043;-0.002992518711835146
344;0.018964441493153572;0.00600225105881691;0.005976095795631409;0.005985037423670292
345;0.01197754219174385;0.0;0.006972111761569977;0.002992518711835146
346;0.0009981285547837615;-0.0020007502753287554;0.0039840638637542725;0.003990024793893099
347;0.0009981285547837615;-0.003001125529408455;0.0029880478978157043;0.00897755566984415
348;0.007985028438270092;-0.0020007502753287554;0.004980079829692841;-0.002992518711835146
349;-0.003992514219135046;0.0020007502753287554;0.0019920319318771362;0.0009975061984732747
350;0.004990642424672842;0.004001500550657511;0.0039840638637542725;0.0
351;0.006986899767071009;0.0020007502753287554;0.0029880478978157043;0.0
352;0.004990642424672842;-0.0010003751376643777;0.004980079829692841;0.004987531341612339
353;0.010979413986206055;0.004001500550657511;0.0;-0.0009975061984732747
354;0.013973799534142017;0.0020007502753287554;0.006972111761569977;0.003990024793893099
355;-0.005988771095871925;0.011004126630723476;0.004980079829692841;0.004987531341612339
356;0.010979413986206055;0.004001500550657511;0.004980079829692841;0.003990024793893099
